Date,Open,High,Low,Close,Volume,ticker
2023-04-24,317.7697976855501,320.62238294876664,317.3423834459781,319.60028076171875,1966300,GS
2023-04-25,316.8499942602,319.1450672003832,314.36907420374166,315.4376525878906,2138200,GS
2023-04-26,313.67214786238816,316.47828581675043,310.940388443336,312.7243957519531,2041900,GS
2023-04-27,316.05084726350606,319.0427753668143,314.76857615849815,317.4074401855469,1768200,GS
2023-04-28,315.967227361388,319.7304183694272,315.6420374790105,319.1171569824219,1714100,GS
2023-05-01,319.68393278891216,322.8524356815317,316.26456184582685,316.4504089355469,1375000,GS
2023-05-02,315.0008346277419,315.81851630255164,306.6289266768877,309.76025390625,2397600,GS
2023-05-03,308.8218177761349,311.11689028939173,305.0029069467815,305.37457275390625,1825400,GS
2023-05-04,302.86581555942234,303.822868508139,295.99917119779093,298.5079650878906,2965100,GS
2023-05-05,302.03886384600037,304.64985405206136,299.5858465155228,303.86004638671875,2413400,GS
2023-05-08,306.29447271217214,306.907705685493,302.60563223005164,303.3861389160156,1607300,GS
2023-05-09,302.02024453486297,304.0086721545772,300.40345435769933,301.76934814453125,1253300,GS
2023-05-10,306.5546442136467,306.5546442136467,296.48232231531944,299.7065734863281,1752200,GS
2023-05-11,297.02129832738007,299.13982485510746,295.6461034964289,298.0062255859375,1515200,GS
2023-05-12,299.2327109050554,300.32913494509165,294.84698638862733,296.8725891113281,1099100,GS
2023-05-15,297.7275111440454,300.357074914792,295.53463422770335,299.2606506347656,1178200,GS
2023-05-16,299.6601581651669,300.18979687813027,297.8018005951503,298.08984375,1618900,GS
2023-05-17,299.80879028786643,306.99135154869714,299.80879028786643,306.79620361328125,2098100,GS
2023-05-18,306.6290065897341,307.1865195457001,302.5963739664296,306.2387390136719,1645400,GS
2023-05-19,306.6289795077009,308.4408893654874,301.78796628614197,303.0516357421875,1546100,GS
2023-05-22,303.0516240821222,304.1573489917609,299.5950782209582,301.90875244140625,1498900,GS
2023-05-23,300.68229317764064,303.97159437380645,299.9482339179475,300.6544189453125,1550900,GS
2023-05-24,297.69961464194154,299.10265537264013,296.2221953701119,297.1606750488281,1439100,GS
2023-05-25,296.3336947426869,302.1503343434707,296.2221694751703,300.9424133300781,1618500,GS
2023-05-26,301.7229221005191,309.2957231731494,301.05391227232917,308.49664306640625,2718700,GS
2023-05-30,308.56165037754903,308.979792135277,304.51974571550215,307.4001770019531,1998600,GS
2023-05-31,305.2842772709636,306.38904987537165,301.30519870115364,303.2525939941406,2938000,GS
2023-06-01,303.8236838839704,303.98283100549764,294.0023635765334,296.23065185546875,3339700,GS
2023-06-02,297.953387891963,304.53525069187464,296.83924363009453,303.0185241699219,3987700,GS
2023-06-05,302.34446772558096,302.86876762841047,299.9008587397721,301.2958679199219,1462900,GS
2023-06-06,301.87634832769965,307.1568342169174,300.9120079209783,305.9677734375,1495600,GS
2023-06-07,306.75419424201294,316.30396540714,305.51833242712206,314.3471984863281,3382700,GS
2023-06-08,313.98204971827846,314.8902170155376,310.2183198593495,314.0850524902344,2009500,GS
2023-06-09,313.8416427763058,314.7685535101621,311.341861015414,314.6000061035156,1702100,GS
2023-06-12,316.86573036407,318.4105433806586,314.908963400098,317.8487854003906,2290800,GS
2023-06-13,318.51352849733763,323.2696848459351,317.81133820397685,320.6669006347656,1772400,GS
2023-06-14,322.8015134981457,325.56347303361537,315.73281028133607,316.8469543457031,1819400,GS
2023-06-15,315.81713704075287,322.0713055350951,314.30041046414516,318.0828552246094,3322700,GS
2023-06-16,319.61829376319946,319.6370085512727,315.620472164415,316.7439880371094,4544900,GS
2023-06-20,313.9445900139896,314.0007629488672,308.24280854636265,309.6378173828125,3208100,GS
2023-06-21,307.51256480201636,308.9637467289855,304.2075901086821,304.3480224609375,2158700,GS
2023-06-22,303.0559643663607,303.589635836082,298.67430387981807,299.20794677734375,2409100,GS
2023-06-23,296.38048211860786,297.45716820687585,294.049219445414,294.6484069824219,2612000,GS
2023-06-26,295.0416836676158,296.45543614025075,292.2703802404072,292.4482421875,2481000,GS
2023-06-27,292.4950076813599,295.5565468461121,290.76293270579794,293.4687194824219,2156800,GS
2023-06-28,291.84907039957596,294.8263509804493,290.8847300137383,293.6654052734375,2423500,GS
2023-06-29,297.58827148401974,304.75060722982016,296.09025971253647,302.4942321777344,3553600,GS
2023-06-30,305.0501895795944,305.24679485779,301.8950191595122,301.9792785644531,2361800,GS
